CIK,Filing Type,Date,File
1274494,8-K,2011-05-24,Out_Files/8-K/0000950123-11-053489.txt
1274494,8-K,2011-05-26,Out_Files/8-K/0001274494-11-000028.txt
1274494,10-Q,2011-08-05,Out_Files/10-Q/0001274494-11-000037.txt
1274494,8-K,2011-07-07,Out_Files/8-K/0000950123-11-064352.txt
1274494,8-K,2011-07-14,Out_Files/8-K/0001274494-11-000031.txt
1274494,8-K,2011-08-04,Out_Files/8-K/0001274494-11-000035.txt
1274494,10-Q,2011-11-04,Out_Files/10-Q/0001274494-11-000055.txt
1274494,8-K,2011-11-21,Out_Files/8-K/0001274494-11-000057.txt
1274494,8-K,2011-12-29,Out_Files/8-K/0001274494-11-000063.txt
1274494,8-K,2011-10-26,Out_Files/8-K/0001274494-11-000050.txt
1274494,10-K,2012-02-29,Out_Files/10-K/0001274494-12-000015.txt
1274494,8-K,2012-02-09,Out_Files/8-K/0001274494-12-000003.txt
1274494,8-K,2012-02-23,Out_Files/8-K/0001274494-12-000005.txt
1274494,8-K,2012-02-28,Out_Files/8-K/0001274494-12-000011.txt
1274494,10-Q,2012-05-04,Out_Files/10-Q/0001274494-12-000022.txt
1274494,8-K,2012-04-17,Out_Files/8-K/0001193125-12-165498.txt
1274494,8-K,2012-05-03,Out_Files/8-K/0001193125-12-208500.txt
1274494,8-K,2012-05-11,Out_Files/8-K/0001274494-12-000024.txt
1355128,10-K,2011-05-31,Out_Files/10-K/0001144204-11-033272.txt
1355128,10-K,2011-05-17,Out_Files/10-K/0001144204-11-030320.txt
1355128,10-Q,2011-04-21,Out_Files/10-Q/0001144204-11-023345.txt
1355128,8-K,2011-06-03,Out_Files/8-K/0001144204-11-033923.txt
1355128,10-Q,2011-07-15,Out_Files/10-Q/0001144204-11-040815.txt
1355128,8-K,2011-07-06,Out_Files/8-K/0001144204-11-039369.txt
1355128,8-K,2011-09-30,Out_Files/8-K/0001144204-11-055811.txt
1355128,10-Q,2011-10-13,Out_Files/10-Q/0001193125-11-270621.txt
1355128,10-Q,2011-10-12,Out_Files/10-Q/0001193125-11-269517.txt
1355128,8-K,2011-10-05,Out_Files/8-K/0001144204-11-056570.txt
1355128,8-K,2011-10-28,Out_Files/8-K/0001144204-11-059868.txt
1355128,10-Q,2012-01-17,Out_Files/10-Q/0001193125-12-014045.txt
1355128,8-K,2012-01-09,Out_Files/8-K/0001144204-12-001370.txt
1355128,8-K,2012-01-13,Out_Files/8-K/0001144204-12-002398.txt
1355128,8-K,2012-02-01,Out_Files/8-K/0001193125-12-033128.txt
1355128,10-K,2012-05-14,Out_Files/10-K/0001193125-12-231734.txt
1355128,8-K,2012-05-01,Out_Files/8-K/0001144204-12-025355.txt
1403794,8-K,2012-04-06,Out_Files/8-K/0001144204-12-020587.txt
1403794,8-K,2012-05-18,Out_Files/8-K/0001144204-12-030520.txt
1403794,8-K,2012-05-30,Out_Files/8-K/0001144204-12-032430.txt
1403794,10-Q,2012-05-15,Out_Files/10-Q/0001144204-12-029633.txt
885462,10-Q,2011-05-16,Out_Files/10-Q/0001193805-11-000942.txt
885462,8-K,2011-04-21,Out_Files/8-K/0001193805-11-000765.txt
885462,8-K,2011-04-04,Out_Files/8-K/0001193805-11-000633.txt
885462,8-K,2011-04-28,Out_Files/8-K/0001193805-11-000813.txt
885462,10-Q,2011-09-02,Out_Files/10-Q/0001193805-11-001703.txt
885462,10-Q,2011-08-16,Out_Files/10-Q/0001193805-11-001566.txt
885462,8-K,2011-07-06,Out_Files/8-K/0001193805-11-001237.txt
885462,8-K,2011-07-13,Out_Files/8-K/0001193805-11-001290.txt
885462,10-Q,2011-11-14,Out_Files/10-Q/0001193805-11-002198.txt
885462,8-K,2011-10-20,Out_Files/8-K/0001193805-11-002038.txt
885462,8-K,2011-11-14,Out_Files/8-K/0001193805-11-002199.txt
885462,8-K,2011-11-22,Out_Files/8-K/0001193805-11-002245.txt
885462,10-K,2012-03-15,Out_Files/10-K/0001193805-12-000502.txt
885462,8-K,2012-01-19,Out_Files/8-K/0001193805-12-000058.txt
885462,8-K,2012-03-22,Out_Files/8-K/0001193805-12-000517.txt
885462,10-Q,2012-05-07,Out_Files/10-Q/0001193805-12-000844.txt
1120096,10-K,2011-04-05,Out_Files/10-K/0001144204-11-020077.txt
1120096,10-Q,2011-05-16,Out_Files/10-Q/0001144204-11-030231.txt
1120096,8-K,2011-04-01,Out_Files/8-K/0001144204-11-019398.txt
1120096,8-K,2011-04-06,Out_Files/8-K/0001144204-11-020544.txt
1120096,10-Q,2011-08-23,Out_Files/10-Q/0001144204-11-049251.txt
1120096,10-Q,2011-08-15,Out_Files/10-Q/0001144204-11-047246.txt
1120096,8-K,2011-08-24,Out_Files/8-K/0001144204-11-049427.txt
1120096,8-K,2011-09-21,Out_Files/8-K/0001144204-11-054016.txt
1120096,10-Q,2011-11-18,Out_Files/10-Q/0001144204-11-065685.txt
1120096,8-K,2011-11-18,Out_Files/8-K/0001144204-11-065806.txt
1120096,8-K,2011-11-22,Out_Files/8-K/0001144204-11-066510.txt
1120096,10-Q,2011-11-14,Out_Files/10-Q/0001144204-11-064363.txt
1120096,10-K,2012-03-30,Out_Files/10-K/0001144204-12-019023.txt
1120096,10-Q,2012-05-15,Out_Files/10-Q/0001144204-12-028929.txt
1120096,8-K,2012-05-21,Out_Files/8-K/0001144204-12-030797.txt
885462,8-K,2011-05-02,Out_Files/8-K/0001193805-11-000827.txt
885462,8-K,2011-05-11,Out_Files/8-K/0001193805-11-000886.txt
885462,8-K,2011-05-17,Out_Files/8-K/0001193805-11-000959.txt
885462,8-K,2011-06-08,Out_Files/8-K/0001193805-11-001074.txt
885462,8-K,2011-08-25,Out_Files/8-K/0001193805-11-001639.txt
885462,8-K,2011-09-20,Out_Files/8-K/0001193805-11-001802.txt
885462,8-K,2011-09-27,Out_Files/8-K/0001193805-11-001871.txt
885462,10-Q,2011-08-09,Out_Files/10-Q/0001193805-11-001494.txt
885462,8-K,2011-12-14,Out_Files/8-K/0001193805-11-002361.txt
885462,8-K,2011-12-22,Out_Files/8-K/0001193805-11-002410.txt
885462,8-K,2011-12-28,Out_Files/8-K/0001193805-11-002435.txt
885462,10-Q,2011-11-09,Out_Files/10-Q/0001193805-11-002154.txt
1120096,8-K,2011-04-21,Out_Files/8-K/0001144204-11-023406.txt
1120096,8-K,2011-04-27,Out_Files/8-K/0001144204-11-024333.txt
1120096,8-K,2011-05-02,Out_Files/8-K/0001144204-11-025556.txt
1120096,8-K,2011-05-17,Out_Files/8-K/0001144204-11-030418.txt
1120096,8-K,2011-07-15,Out_Files/8-K/0001144204-11-040860.txt
1120096,8-K,2011-08-09,Out_Files/8-K/0001144204-11-044720.txt
1120096,8-K,2011-08-23,Out_Files/8-K/0001144204-11-049323.txt
1120096,8-K,2011-09-09,Out_Files/8-K/0001144204-11-052165.txt
745308,8-K,2011-05-23,Out_Files/8-K/0000950123-11-053009.txt
745308,8-K,2011-06-22,Out_Files/8-K/0000950123-11-060575.txt
745308,8-K,2011-09-16,Out_Files/8-K/0001193125-11-249855.txt
745308,8-K,2011-11-03,Out_Files/8-K/0001157523-11-006444.txt
745308,10-K,2012-02-27,Out_Files/10-K/0001193125-12-081993.txt
745308,8-K,2012-01-27,Out_Files/8-K/0001193125-12-026302.txt
745308,8-K,2012-02-27,Out_Files/8-K/0001157523-12-001065.txt
745308,8-K,2012-03-13,Out_Files/8-K/0001193125-12-112197.txt
745308,10-Q,2012-05-03,Out_Files/10-Q/0001193125-12-208860.txt
745308,8-K,2012-05-03,Out_Files/8-K/0001157523-12-002499.txt
745308,8-K,2012-05-23,Out_Files/8-K/0001299933-12-001297.txt
1504747,10-Q,2011-05-16,Out_Files/10-Q/0000950123-11-050827.txt
1504747,8-K,2011-04-20,Out_Files/8-K/0000950123-11-037258.txt
1504747,8-K,2011-04-20,Out_Files/8-K/0000950123-11-037323.txt
1504747,8-K,2011-04-05,Out_Files/8-K/0000950123-11-033058.txt
1504747,10-Q,2011-08-15,Out_Files/10-Q/0000950123-11-077644.txt
1504747,8-K,2011-09-30,Out_Files/8-K/0001193125-11-261394.txt
1504747,8-K,2011-08-15,Out_Files/8-K/0000950123-11-077630.txt
1504747,8-K,2011-08-18,Out_Files/8-K/0000950123-11-078549.txt
1504747,10-Q,2011-11-14,Out_Files/10-Q/0001193125-11-311455.txt
1504747,8-K,2011-11-14,Out_Files/8-K/0001193125-11-311238.txt
1504747,8-K,2012-03-28,Out_Files/8-K/0001193125-12-136037.txt
1504747,8-K,2012-04-12,Out_Files/8-K/0001193125-12-159770.txt
1504747,8-K,2012-05-17,Out_Files/8-K/0001193125-12-237281.txt
1504747,8-K,2012-06-05,Out_Files/8-K/0001193125-12-260237.txt
1504747,8-K,2012-06-12,Out_Files/8-K/0001193125-12-268232.txt
745651,10-Q,2011-05-11,Out_Files/10-Q/0001019687-11-001589.txt
745651,8-K,2011-05-05,Out_Files/8-K/0001096906-11-000806.txt
745651,8-K,2011-06-30,Out_Files/8-K/0001096906-11-001341.txt
745651,10-Q,2011-05-10,Out_Files/10-Q/0001096906-11-000846.txt
745651,10-Q,2011-08-15,Out_Files/10-Q/0001096906-11-001908.txt
745651,10-Q,2011-08-09,Out_Files/10-Q/0001096906-11-001723.txt
745651,8-K,2011-10-27,Out_Files/8-K/0001096906-11-002478.txt
745651,8-K,2011-10-31,Out_Files/8-K/0001096906-11-002493.txt
745651,8-K,2011-11-21,Out_Files/8-K/0001096906-11-002921.txt
745651,8-K,2011-11-29,Out_Files/8-K/0001096906-11-003002.txt
745651,8-K,2012-02-06,Out_Files/8-K/0001096906-12-000171.txt
1120096,8-K,2011-05-18,Out_Files/8-K/0001144204-11-030739.txt
1120096,8-K,2011-05-23,Out_Files/8-K/0001144204-11-031925.txt
1120096,8-K,2011-06-17,Out_Files/8-K/0001144204-11-036215.txt
1398551,10-Q,2012-05-10,Out_Files/10-Q/0001144204-12-027383.txt
1398551,8-K,2012-06-11,Out_Files/8-K/0001144204-12-034110.txt
885462,8-K,2011-06-13,Out_Files/8-K/0001193805-11-001084.txt
885462,8-K,2011-06-23,Out_Files/8-K/0001193805-11-001163.txt
885462,8-K,2011-06-29,Out_Files/8-K/0001193805-11-001192.txt
885462,10-Q,2011-05-23,Out_Files/10-Q/0001193805-11-000999.txt
1274494,8-K,2011-08-17,Out_Files/8-K/0001274494-11-000040.txt
1274494,8-K,2011-09-30,Out_Files/8-K/0001274494-11-000047.txt
1274494,8-K,2011-09-30,Out_Files/8-K/0001274494-11-000048.txt
1274494,8-K,2011-10-31,Out_Files/8-K/0001274494-11-000052.txt
1274494,8-K,2011-12-14,Out_Files/8-K/0001274494-11-000060.txt
1274494,8-K,2012-03-19,Out_Files/8-K/0001274494-12-000019.txt
1274494,8-K,2012-05-24,Out_Files/8-K/0001274494-12-000027.txt
1274494,8-K,2012-06-29,Out_Files/8-K/0001274494-12-000029.txt
858803,10-Q,2011-05-10,Out_Files/10-Q/0000950123-11-048090.txt
858803,8-K,2011-06-10,Out_Files/8-K/0000950123-11-058304.txt
858803,8-K,2011-05-09,Out_Files/8-K/0000950123-11-047370.txt
858803,8-K,2011-05-26,Out_Files/8-K/0000950123-11-054423.txt
858803,10-Q,2011-08-09,Out_Files/10-Q/0000950123-11-074991.txt
858803,8-K,2011-07-01,Out_Files/8-K/0001193125-11-180819.txt
858803,8-K,2011-08-08,Out_Files/8-K/0001193125-11-214214.txt
858803,8-K,2011-08-12,Out_Files/8-K/0001193125-11-221285.txt
858803,10-K,2011-12-13,Out_Files/10-K/0001193125-11-339193.txt
858803,8-K,2011-10-31,Out_Files/8-K/0001193125-11-288864.txt
858803,8-K,2011-11-17,Out_Files/8-K/0001193125-11-315681.txt
858803,8-K,2011-12-12,Out_Files/8-K/0001193125-11-338136.txt
858803,10-Q,2012-02-08,Out_Files/10-Q/0001193125-12-046636.txt
858803,8-K,2012-02-07,Out_Files/8-K/0001193125-12-043737.txt
858803,8-K,2012-02-17,Out_Files/8-K/0001193125-12-067641.txt
858803,8-K,2012-02-29,Out_Files/8-K/0001193125-12-087256.txt
858803,10-Q,2012-05-09,Out_Files/10-Q/0001193125-12-222337.txt
858803,8-K,2012-05-08,Out_Files/8-K/0001193125-12-216861.txt
858803,8-K,2012-05-09,Out_Files/8-K/0001193125-12-222078.txt
858803,8-K,2012-06-05,Out_Files/8-K/0001193125-12-260220.txt
1351285,10-Q,2011-05-10,Out_Files/10-Q/0001047469-11-004808.txt
1351285,8-K,2011-05-09,Out_Files/8-K/0001104659-11-027367.txt
1351285,8-K,2011-05-31,Out_Files/8-K/0001104659-11-032343.txt
1351285,10-Q,2011-08-08,Out_Files/10-Q/0001104659-11-044816.txt
1351285,8-K,2011-07-01,Out_Files/8-K/0001104659-11-037628.txt
1351285,8-K,2011-08-03,Out_Files/8-K/0001104659-11-043192.txt
1351285,8-K,2011-08-04,Out_Files/8-K/0001104659-11-043732.txt
1351285,10-Q,2011-11-08,Out_Files/10-Q/0001104659-11-061859.txt
1351285,8-K,2011-10-13,Out_Files/8-K/0001104659-11-055891.txt
1351285,8-K,2011-11-03,Out_Files/8-K/0001104659-11-060595.txt
1351285,8-K,2011-12-02,Out_Files/8-K/0001104659-11-067236.txt
1351285,10-K,2012-03-14,Out_Files/10-K/0001047469-12-002634.txt
1351285,8-K,2012-01-11,Out_Files/8-K/0001104659-12-001645.txt
1351285,8-K,2012-02-23,Out_Files/8-K/0001104659-12-012168.txt
1351285,8-K,2012-02-29,Out_Files/8-K/0001104659-12-014603.txt
1351285,10-Q,2012-05-09,Out_Files/10-Q/0001104659-12-035114.txt
1351285,8-K,2012-05-01,Out_Files/8-K/0001104659-12-031394.txt
1351285,8-K,2012-05-08,Out_Files/8-K/0001104659-12-034153.txt
1351285,8-K,2012-05-25,Out_Files/8-K/0001104659-12-039974.txt
810509,10-Q,2011-05-10,Out_Files/10-Q/0001144204-11-027743.txt
810509,8-K,2011-06-09,Out_Files/8-K/0001144204-11-034847.txt
810509,8-K,2011-04-01,Out_Files/8-K/0001144204-11-019741.txt
810509,8-K,2011-04-18,Out_Files/8-K/0001144204-11-022788.txt
810509,10-Q,2011-08-08,Out_Files/10-Q/0001144204-11-044610.txt
810509,8-K,2011-07-19,Out_Files/8-K/0001144204-11-041067.txt
810509,8-K,2011-08-17,Out_Files/8-K/0001144204-11-048127.txt
810509,8-K,2011-07-27,Out_Files/8-K/0001144204-11-042438.txt
810509,10-Q,2011-11-09,Out_Files/10-Q/0001144204-11-062335.txt
810509,8-K,2011-10-20,Out_Files/8-K/0001144204-11-058591.txt
810509,8-K,2011-10-27,Out_Files/8-K/0001144204-11-059810.txt
810509,8-K,2011-12-08,Out_Files/8-K/0001144204-11-068978.txt
810509,10-K,2012-03-07,Out_Files/10-K/0001144204-12-013346.txt
810509,8-K,2012-01-05,Out_Files/8-K/0001144204-12-000785.txt
810509,8-K,2012-01-25,Out_Files/8-K/0001144204-12-003940.txt
810509,8-K,2012-02-01,Out_Files/8-K/0001144204-12-005309.txt
810509,10-Q,2012-05-10,Out_Files/10-Q/0001144204-12-027592.txt
810509,8-K,2012-04-11,Out_Files/8-K/0001144204-12-020972.txt
810509,8-K,2012-04-03,Out_Files/8-K/0001144204-12-019798.txt
810509,8-K,2012-04-13,Out_Files/8-K/0001144204-12-021541.txt
1266719,10-Q,2011-05-10,Out_Files/10-Q/0001144204-11-027730.txt
1266719,8-K,2011-04-15,Out_Files/8-K/0001144204-11-022601.txt
1266719,8-K,2011-05-12,Out_Files/8-K/0001144204-11-028454.txt
1266719,8-K,2011-06-14,Out_Files/8-K/0001144204-11-035548.txt
1266719,10-K,2011-09-29,Out_Files/10-K/0001144204-11-055583.txt
1266719,10-Q,2011-08-11,Out_Files/10-Q/0001144204-11-045649.txt
1266719,10-Q,2011-08-09,Out_Files/10-Q/0001144204-11-045047.txt
1266719,8-K,2011-08-12,Out_Files/8-K/0001144204-11-046100.txt
1266719,8-K,2011-10-11,Out_Files/8-K/0001144204-11-057362.txt
1266719,8-K,2011-10-17,Out_Files/8-K/0001144204-11-058103.txt
1266719,8-K,2011-10-18,Out_Files/8-K/0001144204-11-058317.txt
1266719,8-K,2011-10-21,Out_Files/8-K/0001144204-11-058888.txt
1066923,10-K,2011-04-15,Out_Files/10-K/0001415889-11-000227.txt
1066923,10-K,2011-04-01,Out_Files/10-K/0001415889-11-000198.txt
1066923,10-Q,2011-05-16,Out_Files/10-Q/0001415889-11-000354.txt
1066923,8-K,2011-04-01,Out_Files/8-K/0001415889-11-000200.txt
1066923,10-Q,2011-08-22,Out_Files/10-Q/0001415889-11-000827.txt
1066923,10-Q,2011-08-15,Out_Files/10-Q/0001415889-11-000799.txt
1066923,8-K,2011-07-08,Out_Files/8-K/0001415889-11-000604.txt
1066923,8-K,2011-07-14,Out_Files/8-K/0001415889-11-000618.txt
1066923,10-Q,2011-11-14,Out_Files/10-Q/0001415889-11-001281.txt
1066923,8-K,2011-11-10,Out_Files/8-K/0001415889-11-001237.txt
1066923,8-K,2011-12-30,Out_Files/8-K/0001415889-11-001452.txt
1066923,10-K,2012-03-28,Out_Files/10-K/0001415889-12-000443.txt
1066923,8-K,2012-01-13,Out_Files/8-K/0001415889-12-000041.txt
1066923,10-Q,2012-05-14,Out_Files/10-Q/0001415889-12-000686.txt
1066923,8-K,2012-04-20,Out_Files/8-K/0001415889-12-000570.txt
1066923,8-K,2012-04-30,Out_Files/8-K/0001415889-12-000605.txt
1066923,8-K,2012-05-02,Out_Files/8-K/0001415889-12-000630.txt
776008,10-Q,2011-05-10,Out_Files/10-Q/0000950123-11-048400.txt
776008,10-Q,2011-08-09,Out_Files/10-Q/0000950123-11-074748.txt
776008,10-Q,2011-11-09,Out_Files/10-Q/0000950123-11-096806.txt
776008,8-K,2011-10-14,Out_Files/8-K/0000950123-11-090135.txt
776008,8-K,2011-12-20,Out_Files/8-K/0001193125-11-347441.txt
776008,8-K,2011-12-28,Out_Files/8-K/0001193125-11-354040.txt
776008,10-K,2012-03-15,Out_Files/10-K/0001193125-12-117380.txt
776008,8-K,2012-02-29,Out_Files/8-K/0001193125-12-089647.txt
776008,8-K,2012-03-08,Out_Files/8-K/0001193125-12-103851.txt
776008,10-Q,2012-05-10,Out_Files/10-Q/0001144204-12-027678.txt
776008,8-K,2012-04-09,Out_Files/8-K/0001144204-12-020599.txt
776008,8-K,2012-05-11,Out_Files/8-K/0001144204-12-028151.txt
1135906,10-Q,2011-05-05,Out_Files/10-Q/0001193125-11-127422.txt
1135906,8-K,2011-05-04,Out_Files/8-K/0001181431-11-026975.txt
1135906,8-K,2011-05-25,Out_Files/8-K/0001181431-11-032530.txt
1135906,8-K,2011-06-29,Out_Files/8-K/0001181431-11-038586.txt
1135906,10-Q,2011-08-04,Out_Files/10-Q/0001193125-11-210415.txt
1135906,8-K,2011-08-03,Out_Files/8-K/0001181431-11-043560.txt
1135906,10-Q,2011-11-04,Out_Files/10-Q/0001193125-11-297359.txt
1135906,8-K,2011-11-02,Out_Files/8-K/0001181431-11-054233.txt
1135906,8-K,2011-12-05,Out_Files/8-K/0001181431-11-058659.txt
1135906,8-K,2011-12-19,Out_Files/8-K/0001181431-11-060997.txt
1135906,10-K,2012-03-09,Out_Files/10-K/0001193125-12-106018.txt
1135906,8-K,2012-01-11,Out_Files/8-K/0001181431-12-002138.txt
1135906,8-K,2012-01-25,Out_Files/8-K/0001181431-12-003758.txt
1135906,8-K,2012-02-09,Out_Files/8-K/0001181431-12-007264.txt
1135906,10-Q,2012-05-04,Out_Files/10-Q/0001193125-12-211968.txt
1135906,8-K,2012-04-05,Out_Files/8-K/0001181431-12-022664.txt
1135906,8-K,2012-04-26,Out_Files/8-K/0001181431-12-025651.txt
1135906,8-K,2012-04-30,Out_Files/8-K/0001181431-12-026139.txt
1047857,10-Q,2011-05-16,Out_Files/10-Q/0001144204-11-029250.txt
1047857,8-K,2011-04-01,Out_Files/8-K/0001144204-11-019392.txt
1047857,8-K,2011-05-17,Out_Files/8-K/0001144204-11-030371.txt
1047857,8-K,2011-06-20,Out_Files/8-K/0001144204-11-036487.txt
1047857,8-K,2011-07-05,Out_Files/8-K/0001144204-11-038985.txt
1047857,8-K,2011-07-21,Out_Files/8-K/0001144204-11-041516.txt
1047857,8-K,2011-08-15,Out_Files/8-K/0001144204-11-047378.txt
1047857,10-Q,2011-08-16,Out_Files/10-Q/0001144204-11-047675.txt
1047857,8-K,2011-10-27,Out_Files/8-K/0001144204-11-059660.txt
1047857,8-K,2011-12-20,Out_Files/8-K/0001144204-11-070564.txt
1297024,10-K,2011-04-15,Out_Files/10-K/0001144204-11-022508.txt
1297024,10-Q,2011-05-23,Out_Files/10-Q/0001144204-11-031600.txt
1297024,8-K,2011-04-27,Out_Files/8-K/0001144204-11-024310.txt
1297024,8-K,2011-04-28,Out_Files/8-K/0001144204-11-024597.txt
1297024,10-Q,2011-08-22,Out_Files/10-Q/0001144204-11-049102.txt
1297024,8-K,2011-07-20,Out_Files/8-K/0001144204-11-041367.txt
1297024,10-Q,2011-08-15,Out_Files/10-Q/0001144204-11-047205.txt
1297024,8-K,2011-10-21,Out_Files/8-K/0001144204-11-058880.txt
1297024,10-Q,2011-11-15,Out_Files/10-Q/0001144204-11-065073.txt
1257640,10-Q,2011-05-04,Out_Files/10-Q/0000059255-11-000112.txt
1257640,8-K,2011-04-27,Out_Files/8-K/0000059255-11-000106.txt
1257640,8-K,2011-05-03,Out_Files/8-K/0000059255-11-000108.txt
1257640,8-K,2011-05-04,Out_Files/8-K/0000059255-11-000119.txt
1257640,10-Q,2011-08-03,Out_Files/10-Q/0001193125-11-206640.txt
1257640,8-K,2011-07-20,Out_Files/8-K/0000059255-11-000210.txt
1257640,8-K,2011-07-28,Out_Files/8-K/0000059255-11-000213.txt
1257640,8-K,2011-07-29,Out_Files/8-K/0000059255-11-000218.txt
1257640,10-Q,2011-11-03,Out_Files/10-Q/0001193125-11-293154.txt
1257640,8-K,2011-10-21,Out_Files/8-K/0000059255-11-000314.txt
1257640,8-K,2011-10-21,Out_Files/8-K/0000059255-11-000315.txt
1257640,8-K,2011-11-03,Out_Files/8-K/0000059255-11-000330.txt
1257640,10-K,2012-03-06,Out_Files/10-K/0001193125-12-097044.txt
1257640,8-K,2012-02-10,Out_Files/8-K/0000059255-12-000024.txt
1257640,8-K,2012-02-22,Out_Files/8-K/0000059255-12-000037.txt
1257640,8-K,2012-03-06,Out_Files/8-K/0000059255-12-000053.txt
1257640,10-Q,2012-05-09,Out_Files/10-Q/0001193125-12-219033.txt
1257640,8-K,2012-06-19,Out_Files/8-K/0000059255-12-000160.txt
1257640,8-K,2012-04-26,Out_Files/8-K/0000059255-12-000098.txt
1257640,8-K,2012-05-09,Out_Files/8-K/0000059255-12-000111.txt
1442741,10-Q,2011-05-13,Out_Files/10-Q/0001193125-11-139530.txt
1442741,8-K,2011-04-04,Out_Files/8-K/0001193125-11-088235.txt
1442741,8-K,2011-04-15,Out_Files/8-K/0001193125-11-098784.txt
1442741,8-K,2011-05-10,Out_Files/8-K/0001193125-11-134292.txt
1442741,10-Q,2011-09-09,Out_Files/10-Q/0001193125-11-244582.txt
1442741,10-Q,2011-08-12,Out_Files/10-Q/0001193125-11-221097.txt
1442741,8-K,2011-08-04,Out_Files/8-K/0001193125-11-209323.txt
1442741,8-K,2011-08-29,Out_Files/8-K/0001193125-11-235605.txt
1442741,10-Q,2011-11-22,Out_Files/10-Q/0001193125-11-319492.txt
1442741,10-Q,2011-11-14,Out_Files/10-Q/0001193125-11-311524.txt
1442741,8-K,2011-10-14,Out_Files/8-K/0001193125-11-271724.txt
1442741,8-K,2011-11-08,Out_Files/8-K/0001193125-11-301158.txt
1442741,10-K,2012-03-22,Out_Files/10-K/0001193125-12-127140.txt
1442741,8-K,2012-02-06,Out_Files/8-K/0001193125-12-040149.txt
1442741,8-K,2012-03-15,Out_Files/8-K/0001193125-12-116284.txt
1442741,10-Q,2012-05-14,Out_Files/10-Q/0001193125-12-231636.txt
1442741,8-K,2012-04-05,Out_Files/8-K/0001193125-12-151008.txt
1442741,8-K,2012-05-03,Out_Files/8-K/0001193125-12-208214.txt
1442741,8-K,2012-05-08,Out_Files/8-K/0001193125-12-218882.txt
1143155,8-K,2011-05-11,Out_Files/8-K/0001002105-11-000112.txt
1143155,8-K,2011-05-12,Out_Files/8-K/0001002105-11-000117.txt
1143155,8-K,2011-05-16,Out_Files/8-K/0001002105-11-000133.txt
1143155,8-K,2011-06-02,Out_Files/8-K/0001002105-11-000145.txt
1143155,10-Q,2011-08-12,Out_Files/10-Q/0001193125-11-221251.txt
1143155,8-K,2011-07-08,Out_Files/8-K/0001002105-11-000156.txt
1143155,8-K,2011-07-14,Out_Files/8-K/0001002105-11-000158.txt
1143155,8-K,2011-07-14,Out_Files/8-K/0001002105-11-000160.txt
1143155,10-Q,2011-11-14,Out_Files/10-Q/0001193125-11-309578.txt
1143155,8-K,2011-10-03,Out_Files/8-K/0001002105-11-000213.txt
1143155,8-K,2011-10-07,Out_Files/8-K/0001002105-11-000214.txt
1143155,8-K,2011-10-28,Out_Files/8-K/0001002105-11-000225.txt
1143155,10-K,2012-03-13,Out_Files/10-K/0001193125-12-112116.txt
1143155,8-K,2012-01-10,Out_Files/8-K/0001002105-12-000001.txt
1143155,8-K,2012-01-12,Out_Files/8-K/0001002105-12-000002.txt
1143155,8-K,2012-01-30,Out_Files/8-K/0001002105-12-000005.txt
1143155,10-Q,2012-05-09,Out_Files/10-Q/0001193125-12-221974.txt
1143155,8-K,2012-04-05,Out_Files/8-K/0001002105-12-000045.txt
1143155,8-K,2012-04-26,Out_Files/8-K/0001002105-12-000052.txt
1143155,8-K,2012-04-30,Out_Files/8-K/0001002105-12-000057.txt
1296205,10-Q,2011-09-06,Out_Files/10-Q/0001013762-11-002428.txt
1296205,10-Q,2011-08-15,Out_Files/10-Q/0001013762-11-002217.txt
1296205,8-K,2011-08-22,Out_Files/8-K/0001013762-11-002318.txt
1296205,8-K,2011-09-06,Out_Files/8-K/0001013762-11-002426.txt
1296205,10-Q,2011-11-18,Out_Files/10-Q/0001013762-11-003118.txt
1296205,8-K,2011-12-16,Out_Files/8-K/0001013762-11-003337.txt
1296205,8-K,2011-12-21,Out_Files/8-K/0001013762-11-003365.txt
1296205,10-Q,2011-11-14,Out_Files/10-Q/0001013762-11-003047.txt
1296205,10-K,2012-01-27,Out_Files/10-K/0001013762-12-000192.txt
1296205,10-K,2012-03-15,Out_Files/10-K/0001013762-12-000492.txt
1296205,10-Q,2012-01-27,Out_Files/10-Q/0001013762-12-000196.txt
1296205,10-Q,2012-01-27,Out_Files/10-Q/0001013762-12-000197.txt
1296205,10-Q,2012-05-10,Out_Files/10-Q/0001013762-12-001016.txt
1296205,8-K,2012-05-04,Out_Files/8-K/0001013762-12-000993.txt
1296205,8-K,2012-05-09,Out_Files/8-K/0001013762-12-001008.txt
1296205,10-Q,2012-08-08,Out_Files/10-Q/0001013762-12-001550.txt
1296205,8-K,2012-07-03,Out_Files/8-K/0001013762-12-001415.txt
1296205,8-K,2012-07-10,Out_Files/8-K/0001013762-12-001417.txt
1296205,8-K,2012-08-02,Out_Files/8-K/0001013762-12-001524.txt
1007019,10-Q,2011-09-13,Out_Files/10-Q/0001354488-11-003361.txt
1007019,8-K,2011-09-29,Out_Files/8-K/0001354488-11-003626.txt
1007019,8-K,2011-08-30,Out_Files/8-K/0001354488-11-003155.txt
1007019,8-K,2011-09-13,Out_Files/8-K/0001354488-11-003362.txt
1007019,8-K,2011-12-01,Out_Files/8-K/0001354488-11-004813.txt
1007019,10-K,2012-01-30,Out_Files/10-K/0001354488-12-000351.txt
1007019,10-Q,2012-03-09,Out_Files/10-Q/0001354488-12-001069.txt
